id,file,line,context,original,translation,status,error
c56403a8,datums/elements/riding.dm,46,visible_message,<span class='warning'>[potential_rider] can't get [potential_rider.p_their()] footing on [target_movable]!</span>,,pending,{'[potential_rider.p_their()]'}
41d3d1bd,datums/elements/scalping.dm,18,visible_message,[user] starts to tear into [M] with \the [source],,pending,{'\\the'}
483a9a83,datums/emergency_calls/clf.dm,11,to_chat,<B>You grew up [pick(,,pending,{'[未闭合的方括号表达式]'}
2157008c,datums/emergency_calls/clf.dm,12,to_chat,<B>You joined the CLF because [pick(20;,,pending,{'[未闭合的方括号表达式]'}
2c581596,datums/emergency_calls/colonists.dm,29,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
140e851d,datums/emergency_calls/deathsquad.dm,9,to_chat,<B>Though rumors say that [pick(,,pending,{'[未闭合的方括号表达式]'}
2de2ea5f,datums/emergency_calls/deathsquad.dm,12,to_chat,"<B>Today, you and your squadmates are sent by Nanotrasen to the TGMC vessel, [SSmapping.configs[SHIP_MAP].map_name], after a long period of [pick(",,pending,{'[未闭合的方括号表达式]'}
8a9537ff,datums/emergency_calls/deathsquad.dm,40,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
5639a32c,datums/emergency_calls/deathsquad.dm,46,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
851a2ae3,datums/emergency_calls/deathsquad.dm,51,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
3d1c058e,datums/emergency_calls/emergency_call.dm,81,to_chat,<br><font size='3'>[span_attack(,,pending,{'[未闭合的方括号表达式]'}
fa6a223f,datums/emergency_calls/emergency_call.dm,82,to_chat,[span_attack(,,pending,{'[未闭合的方括号表达式]'}
cb1e16af,datums/emergency_calls/erp.dm,30,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
431fc102,datums/emergency_calls/erp.dm,36,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
8fd28ef9,datums/emergency_calls/erp.dm,42,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
55846bb8,datums/emergency_calls/erp.dm,47,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
3e252335,datums/emergency_calls/freelancers.dm,16,to_chat,<B>You are part of a [pick(75;,,pending,{'[未闭合的方括号表达式]'}
179bd5d1,datums/emergency_calls/freelancers.dm,17,to_chat,"<B>However, due to [pick(",,pending,{'[未闭合的方括号表达式]'}
b424ae21,datums/emergency_calls/icc.dm,48,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
10aebd5f,datums/emergency_calls/imperium.dm,6,to_chat,<B>You grew up [pick(,,pending,{'[未闭合的方括号表达式]'}
08e2375f,datums/emergency_calls/imperium.dm,7,to_chat,<B>You joined the Imperial Guard because [pick(,,pending,{'[未闭合的方括号表达式]'}
b37e8c8f,datums/emergency_calls/imperium.dm,31,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
4ab911af,datums/emergency_calls/imperium.dm,37,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
02c76d70,datums/emergency_calls/imperium.dm,43,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
ca7c279c,datums/emergency_calls/pizza.dm,29,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
655710b3,datums/emergency_calls/pmc.dm,16,to_chat,<B>After leaving your [pick(75;,,pending,{'[未闭合的方括号表达式]'}
28a01651,datums/emergency_calls/pmc.dm,17,to_chat,<B>Working there has proven to be [pick(50;,,pending,{'[未闭合的方括号表达式]'}
2873b046,datums/emergency_calls/pmc.dm,18,to_chat,<B>While you are [pick(,,pending,{'[未闭合的方括号表达式]'}
e5ed69a4,datums/emergency_calls/pmc.dm,45,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
b46b852f,datums/emergency_calls/pmc.dm,51,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
9da81853,datums/emergency_calls/pmc.dm,58,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
0b85c521,datums/emergency_calls/pmc.dm,64,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
10898d71,datums/emergency_calls/sectoid.dm,38,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
ab6fc7c2,datums/emergency_calls/sectoid.dm,44,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
1c64ebc0,datums/emergency_calls/sectoid.dm,50,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
b294a1c9,datums/emergency_calls/skeleton.dm,34,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
8252cc62,datums/emergency_calls/skeleton.dm,39,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
59f96036,datums/emergency_calls/sons_of_mars_breachers.dm,10,to_chat,<B>You [pick(,,pending,{'[未闭合的方括号表达式]'}
bc335c7d,datums/emergency_calls/sons_of_mars_breachers.dm,11,to_chat,<B>Due to your [pick(,,pending,{'[未闭合的方括号表达式]'}
12aaadb7,datums/emergency_calls/sons_of_mars_breachers.dm,42,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
97333a4e,datums/emergency_calls/sons_of_mars_breachers.dm,47,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
c3b45744,datums/emergency_calls/sons_of_mars_breachers.dm,53,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
f070aafa,datums/emergency_calls/sonsofmars.dm,11,to_chat,<B>You [pick(,,pending,{'[未闭合的方括号表达式]'}
480f0c95,datums/emergency_calls/sonsofmars.dm,41,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
bad70c6d,datums/emergency_calls/sonsofmars.dm,46,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
71f62075,datums/emergency_calls/sonsofmars.dm,52,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
b6626d7b,datums/emergency_calls/sonsofmars.dm,58,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
a465a59a,datums/emergency_calls/special_forces.dm,40,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
e231cd01,datums/emergency_calls/special_forces.dm,46,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
52e1d825,datums/emergency_calls/upp.dm,9,to_chat,<B>You grew up on [pick(50;,,pending,{'[未闭合的方括号表达式]'}
96393fe8,datums/emergency_calls/upp.dm,10,to_chat,<B>The family you grew up with were [pick(50;,,pending,{'[未闭合的方括号表达式]'}
e163aaa5,datums/emergency_calls/upp.dm,11,to_chat,<B>You come from a long line of [pick(50;,,pending,{'[未闭合的方括号表达式]'}
e6eff1fb,datums/emergency_calls/upp.dm,15,to_chat,"You speak in a language that humans cannot understand, only you and your fellow pirates can.<br>Type in <b>\"",0 <text>\"" in the say verb</b> to speak in Galactic Common.<br>Type in <b>\"";,0 <text>\"" in the say verb</b> to commincate the radio in Galactic Common.",,pending,译文含双引号
1b81f58c,datums/emergency_calls/upp.dm,41,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
ca8d5f11,datums/emergency_calls/upp.dm,47,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
5531a7be,datums/emergency_calls/upp.dm,54,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
daa442be,datums/emergency_calls/upp.dm,59,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
e94a76dc,datums/emergency_calls/upp.dm,69,to_chat,<B>You grew up on [pick(50;,,pending,{'[未闭合的方括号表达式]'}
eda347e9,datums/emergency_calls/upp.dm,70,to_chat,<B>The family you grew up with were [pick(50;,,pending,{'[未闭合的方括号表达式]'}
2630ecd9,datums/emergency_calls/upp.dm,71,to_chat,<B>You come from a long line of [pick(50;,,pending,{'[未闭合的方括号表达式]'}
84eb0cef,datums/emergency_calls/upp.dm,75,to_chat,"You speak in a language that humans cannot understand, only you and your fellow pirates can.<br>Type in <b>\"",0 <text>\"" in the say verb</b> to speak in Galactic Common.<br>Type in <b>\"";,0 <text>\"" in the say verb</b> to commincate the radio in Galactic Common.",,pending,译文含双引号
56e3fcb8,datums/emergency_calls/upp.dm,101,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
4e0ba83a,datums/emergency_calls/upp.dm,107,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
122ef3c2,datums/emergency_calls/upp.dm,114,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
de0eb33d,datums/emergency_calls/upp.dm,119,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
c15f9f10,datums/emergency_calls/upp_commando.dm,9,to_chat,<B>You grew up on [pick(50;,,pending,{'[未闭合的方括号表达式]'}
fd3565f8,datums/emergency_calls/upp_commando.dm,10,to_chat,<B>The family you grew up with were [pick(50;,,pending,{'[未闭合的方括号表达式]'}
ee24e196,datums/emergency_calls/upp_commando.dm,11,to_chat,<B>You come from a long line of [pick(25;,,pending,{'[未闭合的方括号表达式]'}
76fe06f5,datums/emergency_calls/upp_commando.dm,15,to_chat,"You speak in a language that humans cannot understand, only you and your fellow pirates can.<br>Type in <b>\"",0 <text>\"" in the say verb</b> to speak in Galactic Common.<br>Type in <b>\"";,0 <text>\"" in the say verb</b> to commincate the radio in Galactic Common.",,pending,译文含双引号
eb7013b8,datums/emergency_calls/upp_commando.dm,41,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
36e01159,datums/emergency_calls/upp_commando.dm,47,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
79859372,datums/emergency_calls/upp_commando.dm,53,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
6e99eb57,datums/emergency_calls/vsd.dm,46,to_chat,<p style='font-size:1.5em'>[span_notice(,,pending,{'[未闭合的方括号表达式]'}
1fad84d5,datums/gamemodes/_game_mode.dm,316,to_chat,<br><br><h1>[span_danger(,,pending,{'[未闭合的方括号表达式]'}
f64d81eb,datums/gamemodes/_game_mode.dm,327,to_chat,<br><br><h1>[span_danger(,,pending,{'[未闭合的方括号表达式]'}
4ead1141,datums/gamemodes/_game_mode.dm,338,to_chat,<br><br><h1>[span_danger(,,pending,{'[未闭合的方括号表达式]'}
e6954c0a,datums/gamemodes/_game_mode.dm,345,to_chat,<br><br><h1>[span_danger(,,pending,{'[未闭合的方括号表达式]'}
b3b6eeb1,datums/gamemodes/_game_mode.dm,358,to_chat,<br><br><h1>[span_danger(,,pending,{'[未闭合的方括号表达式]'}
bc8626ae,datums/gamemodes/campaign/faction_stats.dm,266,to_chat,[user ? user : ,,pending,{'[未闭合的方括号表达式]'}
95b689fd,datums/gamemodes/campaign/loadout_items/_TGMC/gloves.dm,31,desc,Standard issue marine tactical gloves. It reads: 'knit by Marine Widows Association'.,,pending,译文含双引号
089dcc7f,datums/gamemodes/campaign/loadout_items/_TGMC/gloves.dm,38,desc,Standard issue marine tactical gloves but fingerless! It reads: 'knit by Marine Widows Association'.,,pending,译文含双引号
38bb53f7,datums/gamemodes/campaign/loadout_items/_TGMC/gloves.dm,75,desc,"You may like these gloves, but THEY think you are unworthy of them.",,pending,set()
ff4ace5a,datums/gamemodes/campaign/loadout_items/_TGMC/secondaries.dm,283,desc,"Three razorburn cannisters, able to make large fields of razorwire quickly. 'Everyone laughs at razorwire, until they're trying to get through it while being shot to pieces.' Unknown",,pending,译文含双引号
1a2b6345,datums/gamemodes/combat_patrol.dm,167,to_chat,<br><font size='3'>[span_attack(,,pending,{'[未闭合的方括号表达式]'}
4ef712dc,datums/keybinding/mob.dm,253,balloon_alert,self-harm [user.mob.do_self_harm ? ,,pending,{'[未闭合的方括号表达式]'}
f6cb06ff,datums/keybinding/mob.dm,315,balloon_alert,click-drag [user.prefs.toggles_gameplay & TOGGLE_CLICKDRAG ? ,,pending,{'[未闭合的方括号表达式]'}
e22e423c,datums/outfits/quick_load_outfits.dm,212,desc,"Shock assault loadout. Equipped with an ALF-51B machinecarbine, heavy armor reinforced with a Mk.II 'Tyr' module, and plenty of grenades and ammunition. Offers excellent damage output and superior protection, however the ALF-51B's cutdown size means it suffers from severe damage falloff. Best used up close.",,pending,译文含双引号
849c37ea,datums/outfits/quick_load_outfits.dm,370,desc,"Highly mobile light infantry. Equipped with a laser carbine with UGL and a laser pistol sidearm, plenty of grenades and light armor with a cutting edge 'svallin' shield module. Excellent mobility, but not suited for sustained combat.",,pending,译文含双引号
7af447e7,datums/outfits/quick_load_outfits.dm,393,desc,"High damage and high speed. Equipped with an AR-18 carbine with UGL, light armor with a cutting edge 'svallin' shield module, and plenty of grenades and ammunition. Great mobility and damage output, but low magazine capacity and weak armor without the shield active means this loadout is best suited to hit and run tactics.",,pending,译文含双引号
e0f84940,datums/outfits/quick_load_outfits.dm,415,desc,"Professional bullet catcher. Equipped with an SMG-25 submachine gun, a TL-172 defensive shield and heavy armor reinforced with a 'Tyr' module. Designed to absorb as much incoming damage as possible to protect your squishier comrades, however your mobility and damage output are notably diminished. Also of note: the excellent thermal mass of the TL-172 means it is unusually effective against the SOM's volkite weaponry.",,pending,译文含双引号
7476ffc2,datums/outfits/quick_load_outfits.dm,457,desc,"IFF scout. Equipped with a BR-8 with a good amount of grenades and light armor with a cutting edge 'svallin' shield module. Provides for good mobility and powerful IFF damage, but the BR-8 is difficult to bring to bear at close range, and light armor wilts under sustained fire.",,pending,译文含双引号
7d38030a,datums/outfits/quick_load_outfits.dm,614,desc,"Keeping everone else in the fight. Armed with an AR-12 assault rifle with underbarrel grenade launcher, an impressive array of tools for healing your team, and a 'Mimir' biological protection module to allow you to continue operating in hazardous environments. With medivacs out of the question, you are the only thing standing between your buddies and an early grave.",,pending,译文含双引号
67856f01,datums/outfits/quick_load_outfits.dm,655,desc,"Keeping everone else in the fight. Armed with an AR-21 skirmish rifle with underbarrel grenade launcher, an impressive array of tools for healing your team, and a 'Mimir' biological protection module to allow you to continue operating in hazardous environments. With medivacs out of the question, you are the only thing standing between your buddies and an early grave.",,pending,译文含双引号
d01c38b8,datums/outfits/quick_load_outfits.dm,675,desc,"Keeping everone else in the fight. Armed with a SH-15 auto shotgun with underbarrel grenade launcher, an impressive array of tools for healing your team, and a 'Mimir' biological protection module to allow you to continue operating in hazardous environments. With medivacs out of the question, you are the only thing standing between your buddies and an early grave.",,pending,译文含双引号
a73bcb58,datums/outfits/quick_load_outfits.dm,697,desc,"Keeping everone else in the fight. Armed with an laser rifle with miniflamer, an impressive array of tools for healing your team, and a 'Mimir' biological protection module to allow you to continue operating in hazardous environments. With medivacs out of the question, you are the only thing standing between your buddies and an early grave.",,pending,译文含双引号
b03311a7,datums/outfits/quick_load_outfits.dm,715,desc,"Keeping everone else in the fight. Armed with an laser carbine with underbarrel grenade launcher, an impressive array of tools for healing your team, and a 'Mimir' biological protection module to allow you to continue operating in hazardous environments. With medivacs out of the question, you are the only thing standing between your buddies and an early grave.",,pending,译文含双引号
9936cbf9,datums/outfits/quick_load_outfits.dm,766,desc,"A gun smarter than the average bear, or marine. Equipped with an SG-29 smart machine gun and heavy armor upgraded with a 'Tyr' extra armor mdule, the SG is responsible for providing mobile, accurate firesupport thanks to your IFF ammunition.",,pending,译文含双引号
582e7391,datums/outfits/quick_load_outfits.dm,783,desc,"More bullets than sense. Equipped with an SG-85 smart gatling gun, an MP-19 sidearm, heavy armor upgraded with a 'Tyr' extra armor mdule and a whole lot of bullets. For when you want to unleash a firehose of firepower. Try not to run out of ammo.",,pending,译文含双引号
7dd110b6,datums/outfits/quick_load_outfits.dm,801,desc,"Flexibility and precision. Equipped with an SG-62 smart target rifle and heavy armor upgraded with a 'Tyr' extra armor mdule. The integrated spotting rifle comes with a variety of flexible ammo types, which combined with high damage, penetration and IFF, makes for a dangerous support loadout.",,pending,译文含双引号
2e011fc3,datums/outfits/quick_load_outfits.dm,987,desc,"Gives the orders. Equipped with a laser rifle with UGL for better armor penetration against SOM, some support kit such as deployable cameras, as well as heavy armor with a 'valkyrie' autodoc module. You can provide excellent support to your squad thanks to your kit and order shouting talents.",,pending,译文含双引号
44d9dc2a,datums/outfits/quick_load_outfits.dm,1015,desc,"Gives the orders. Equipped with an AR-55 OICW with plenty of grenades for its integrated grenade launcher, some support kit such as deployable cameras, as well as heavy armor with a 'valkyrie' autodoc module. You can provide excellent support to your squad thanks to your kit and order shouting talents.",,pending,译文含双引号
59402556,datums/outfits/quick_load_outfits.dm,1119,desc,"Mobile and dangerous. Equipped with a V-34 carbine, light armor with an 'Aegis' shield module and a large supply of grenades. The V-34 is a modern update of an old weapon that was a common sight during the original Martian rebellion. Very reliable and excellent stopping power in a small, lightweight package. Brought into service as a much cheaper alternative to the VX-32.",,pending,译文含双引号
17009e29,datums/outfits/quick_load_outfits.dm,1140,desc,"Highly mobile scouting configuration. Equipped with a V-21 submachine gun with variable firerate allowing for extreme rates of fire when properly wielded, light armor with an 'Aegis' shield module and a good selection of grenades. Allows for exceptional mobility and blistering firepower, it will falter in extended engagements where low armor and the V-21's high rate of fire can become liabilities.",,pending,译文含双引号
c0c224bd,datums/outfits/quick_load_outfits.dm,1162,desc,"For close encounters. Equipped with a V-51 semi-automatic shotgun, light armor with an 'Aegis' shield module and a large selection of grenades. Allows for good mobility and dangerous CQC firepower.",,pending,译文含双引号
0f539da7,datums/outfits/quick_load_outfits.dm,1232,desc,"For when a complete lack of subtlety is required. Equipped with 'Lorica' enhanced heavy armor and armed with a monsterous two handed breaching axe, designed to cut through heavy armor. When properly wielded, it also provides a degree of protection.",,pending,译文含双引号
e28f9e91,datums/outfits/quick_load_outfits.dm,1347,desc,"Battlefield engineer; building up and tearing down. Equipped with a V-31 assault rifle with integrated 'micro grenade' rail launcher, medium armor, a deployable COPE sentry and a selection of explosives. Has a variety of supplies and equipment to build, repair or apply demolitions in the field. A valuable support asset to a well rounded combat force. The rail launcher fires grenades that must arm mid flight, so are ineffective at close ranges, but add significant tactical options at medium range.",,pending,译文含双引号
5b95d54d,datums/outfits/quick_load_outfits.dm,1656,desc,"Heavily armed and armored SOM elite. Equipped with a V-31 assault rifle with integrated 'micro grenade' rail launcher, heavy armor, a large variety of grenades as well as AP ammunition. Excellent performance against heavily armored targets, while the plentiful grenade provide greater tactical flexibility.",,pending,译文含双引号
c53253fa,datums/outfits/quick_load_outfits.dm,1703,desc,"Heavy armored breaching configuration. Equipped with a volkite charger configured for better one handed use, heavy armor upgraded with 'Lorica' armor reinforcements, a boarding shield and a good selection of grenades. Premier protection and deadly close range firepower.",,pending,译文含双引号
1849bf5f,datums/outfits/quick_load_outfits.dm,1855,desc,"War crimes have never been so easy. Equipped with a V-71 RPG and both incendiary and rad warheads, as well as a V-21 submachine gun with radioactive ammunition, heavy armor with a 'Mithridatius' environmental protection system, and rad grenades. Designed to inspire fear in the enemy and cripple them with deadly incendiary and radiological effects, providing excellent anti infantry support.",,pending,译文含双引号
b7aee583,datums/outfits/quick_load_outfits.dm,1938,desc,"Tactical utility. Equipped with a V-31 assault rifle with integrated 'micro grenade' rail launcher, Gorgon heavy armor with 'Valkyrie' autodoctor module, a large variety of grenades as well as AP ammunition. Excellent performance against heavily armored targets, while the plentiful grenade provide greater tactical flexibility.",,pending,译文含双引号
0b37e4ce,datums/outfits/quick_load_outfits.dm,1986,desc,"For the leader that prefers to be up close and personal. Equipped with a volkite charger with motion sensor and gyrostabiliser for better one handed use, Gorgon heavy armor with 'Valkyrie' autodoctor module and a good variety of grenades. Allows for excellent close to medium range firepower, with first rate survivability. Very dangerous.",,pending,译文含双引号
ed4cda3a,datums/outfits/quick_load_outfits.dm,2009,desc,"Victory through superior firepower. Equipped with a volkite caliver and motion sensor, Gorgon heavy armor with 'Valkyrie' autodoctor module and a good variety of grenades. Allows for excellent damage at all ranges, with first rate survivability. Very dangerous.",,pending,译文含双引号
9702bd49,datums/outfits/quick_load_outfits.dm,2032,desc,"For the leader with a taste for nostalgia. Equipped with an MPI_KM assault rifle, with under barrel grenade launcher, Gorgon heavy armor with 'Valkyrie' autodoctor module and a large supply of grenades. An old weapon that was a common sight during the original Martian rebellion, the MPI's good stopping power, reliability and a healthy dose of nostalgia means it is still seen in use by some among the SOM despite its age.",,pending,译文含双引号
107184cd,datums/proximity_monitor/field.dm,186,to_chat,You turn [src] [operating? ,,pending,{'[未闭合的方括号表达式]'}
057f1163,datums/status_effects/xeno_buffs.dm,800,visible_message,[X]'s [armor_modifier ? ,,pending,{'[未闭合的方括号表达式]'}
22e5b458,datums/status_effects/xeno_buffs.dm,812,visible_message,[X]'s [armor_modifier ? ,,pending,{'[未闭合的方括号表达式]'}
f0b0fb44,datums/storage/storage.dm,664,to_chat,"\The [parent.name] is full, make some space.",,pending,{'\\The'}
f3674925,datums/storage/storage.dm,688,to_chat,"\The [parent.name] is full, make some space.",,pending,{'\\The'}
cfff3785,datums/storage/storage.dm,730,to_chat,<span class='notice'>You begin to [taking_out ? ,,pending,{'[未闭合的方括号表达式]'}
401e489d,game/area/campaign_maps/jungle_outpost.dm,124,name,\improper Canteen,,pending,{'\\improper'}
c00b499a,game/area/campaign_maps/som_raiding_base.dm,99,name,\improper Central corridor,,pending,{'\\improper'}
6a6e54dd,game/area/campaign_maps/som_raiding_base.dm,140,name,\improper Southeast security checkpoint,,pending,{'\\improper'}
3f53b40a,game/area/campaign_maps/som_raiding_base.dm,192,name,\improper Canteen,,pending,{'\\improper'}
927447f1,game/area/campaign_maps/som_raiding_base.dm,196,name,\improper Kitchen,,pending,{'\\improper'}
a39e3682,game/area/campaign_maps/tgmc_raiding_base.dm,43,name,\improper Southwest Maintenance Shed,,pending,{'\\improper'}
3a097343,game/area/campaign_maps/tgmc_raiding_base.dm,89,name,\improper Colony Bar,,pending,{'\\improper'}
527e5949,game/area/campaign_maps/tgmc_raiding_base.dm,182,name,\improper Captain's Office,,pending,{'\\improper'}
9b6f4340,game/area/campaign_maps/tgmc_raiding_base.dm,198,name,\improper Cafeteria,,pending,{'\\improper'}
7b6edeb0,game/area/corsat.dm,208,name,\improper Gamma Sector,,pending,{'\\improper'}
c5830bea,game/area/corsat.dm,294,name,\improper Gamma Showers,,pending,{'\\improper'}
763b4b4d,game/area/corsat.dm,438,name,\improper Gamma Research Complex,,pending,{'\\improper'}
dddeb415,game/area/deltastation.dm,318,name,\improper Command Hallway,,pending,{'\\improper'}
42d89767,game/area/deltastation.dm,371,name,\improper Captain's Office,,pending,{'\\improper'}
c5304fb4,game/area/deltastation.dm,375,name,\improper Captain's Quarters,,pending,{'\\improper'}
41569b63,game/area/deltastation.dm,533,name,\improper Cafeteria,,pending,{'\\improper'}
b0c817e1,game/area/deltastation.dm,537,name,\improper Barber,,pending,{'\\improper'}
b2bdd833,game/area/deltastation.dm,541,name,\improper Kitchen,,pending,{'\\improper'}
c795abe9,game/area/deltastation.dm,613,name,\improper Abandoned Library,,pending,{'\\improper'}
1c00d55d,game/area/deltastation.dm,919,name,\improper Medical Office,,pending,{'\\improper'}
f9d1350a,game/area/deltastation.dm,1239,name,\improper Cytology Lab,,pending,{'\\improper'}
84725438,game/area/icecolony.dm,398,name,Aerodrome Hangar 'Beta',,pending,译文含双引号
27f491bb,game/area/icy_caves.dm,159,name,\improper Kitchen,,pending,{'\\improper'}
4277cb6d,game/area/icy_caves.dm,168,name,\improper Landing Zone One,,pending,{'\\improper'}
