id,file,line,context,original,translation,status,error
6019bc18,_onclick/hud/alerts.dm,130,name,Notification,通知,translated,
8fbd1250,_onclick/hud/alerts.dm,169,name,Buckled,已固定,translated,
a0ffd013,_onclick/hud/alerts.dm,174,name,Handcuffed,被铐住,translated,
c903eb5b,_onclick/hud/alerts.dm,225,name,Missing Power Cell,缺少能量电池,translated,
960b636d,_onclick/hud/alerts.dm,231,name,Out of Power,能量耗尽,translated,
cfadd3ce,_onclick/hud/alerts.dm,237,name,Low Charge,电量不足,translated,
d2f6aea4,_onclick/hud/alerts.dm,243,name,Mech Damaged,机甲受损,translated,
d83fd5a8,_onclick/hud/alerts.dm,250,name,On Fire,着火,translated,
9a41bf40,_onclick/hud/alerts.dm,263,name,Choking,窒息,translated,
665bed67,_onclick/hud/alerts.dm,268,name,Too Hot,太烫了,translated,
bdaf84cd,_onclick/hud/alerts.dm,273,name,Too Cold,太冷了,translated,
21b10ca0,_onclick/hud/alerts.dm,278,name,Low Pressure,低压,translated,
b210ad61,_onclick/hud/alerts.dm,283,name,High Pressure,高压,translated,
c2db7099,_onclick/hud/alerts.dm,288,name,Hungry,饥饿,translated,
53ee31e2,_onclick/hud/alerts.dm,294,name,Starving,饥饿,translated,
c8be5e0d,_onclick/hud/alerts.dm,300,name,Stuffed,填充,translated,
8a226562,_onclick/hud/alerts.dm,103,desc,"Something seems to have gone wrong with this alert, so report this bug please",此警报似乎出现了问题，请报告此错误,translated,
547819d7,_onclick/hud/alerts.dm,131,desc,A new notification. You can enter it.,新通知。您可以进入。,translated,
dc75d8ae,_onclick/hud/alerts.dm,170,desc,You've been buckled to something. Click the alert to unbuckle unless you're handcuffed.,你已被固定在某物上。点击提示解除固定，除非你被铐住。,translated,
6f416eca,_onclick/hud/alerts.dm,175,desc,"You're handcuffed and can't act. If anyone drags you, you won't be able to move. Click the alert to free yourself.",你被铐住了，无法行动。如果有人拖拽你，你将无法移动。点击警报来挣脱。,translated,
8d966981,_onclick/hud/alerts.dm,226,desc,Unit has no power cell. No modules available until a power cell is reinstalled. Robotics may provide assistance.,单位没有电源电池。在重新安装电源电池之前，所有模块均不可用。机器人技术部门可提供协助。,translated,
3c94dea0,_onclick/hud/alerts.dm,232,desc,Unit's power cell has no charge remaining. No modules available until power cell is recharged.,单位电源单元电量已耗尽。电源单元重新充电前，所有模块均不可用。,translated,
c4a7142e,_onclick/hud/alerts.dm,238,desc,Unit's power cell is running low.,单位能量电池电量不足。,translated,
8a47efa3,_onclick/hud/alerts.dm,244,desc,Mech integrity is low.,机甲完整性低。,translated,
253f245e,_onclick/hud/alerts.dm,251,desc,"You're on fire. Stop, drop and roll to put the fire out, or use a fire extinguisher.",你着火了。停下、卧倒、打滚来扑灭火焰，或者使用灭火器。,translated,
57e79305,_onclick/hud/alerts.dm,264,desc,You're not getting enough O2. This can be from internal damage or critical condition. Find a solution before you pass out or even die!,氧气摄入不足。这可能是由于内部损伤或危急状况所致。在你昏迷甚至死亡之前，赶紧想办法解决！,translated,
d9bf40aa,_onclick/hud/alerts.dm,269,desc,"You're flaming hot! Try to extinguish yourself, and then take Kelotane to cool you down!",你身上着火了！快想办法灭火，然后服用凯洛坦来降温！,translated,
57fe1f15,_onclick/hud/alerts.dm,274,desc,"You're freezing cold! Get somewhere warmer, and layer up next time you go somewhere cold!",你冻得发抖！快找个暖和的地方，下次去寒冷的地方记得多穿几层！,translated,
ea01c481,_onclick/hud/alerts.dm,279,desc,The air around you is hazardously thin! Get inside as soon as possible!,你周围的空气异常稀薄！请尽快进入室内！,translated,
3862b086,_onclick/hud/alerts.dm,284,desc,The air around you is hazardously thick.,你周围的空气异常浓稠，十分危险。,translated,
38be34ca,_onclick/hud/alerts.dm,289,desc,You could use a bite to eat. Movement speed reduced.,你需要吃点东西。移动速度降低。,translated,
c2ea4af2,_onclick/hud/alerts.dm,295,desc,You could eat a horse right now. Movement speed significantly reduced.,你现在饿得能吃下一匹马。移动速度显著降低。,translated,
849263d2,_onclick/hud/alerts.dm,301,desc,You had a bit too much to eat. Work out to lose the extra nutrition. Movement speed reduced.,你吃得有点太多了。运动一下来消耗多余营养吧。移动速度降低。,translated,
5e89cc91,_onclick/hud/ghost.dm,9,name,Toggle health scan,切换生命体征扫描,translated,
e32bb236,_onclick/hud/ghost.dm,24,name,Follow,跟随,translated,
a3653c79,_onclick/hud/ghost.dm,33,name,Teleport,传送,translated,
bc19f4e0,_onclick/hud/ghost.dm,42,name,Toggle Zoom,切换缩放,translated,
01aa686b,_onclick/hud/ghost.dm,75,name,Reenter corpse,重新进入尸体,translated,
8ee748d1,_onclick/hud/hud.dm,450,to_chat,<span class ='info'>Switched HUD mode. Press F12 to toggle.</span>,<span class ='info'>已切换HUD模式。按F12切换。</span>,translated,
3b383581,_onclick/hud/hud.dm,452,to_chat,<span class ='warning'>This mob type does not use a HUD.</span>,<span class ='warning'>此生物类型不使用HUD。</span>,translated,
6b07a375,_onclick/hud/human.dm,2,name,equip,装备,translated,
6f26dbf7,_onclick/hud/interactive_emotes.dm,22,balloon_alert,slow your roll!,慢点！,translated,
ffad0ed6,_onclick/hud/interactive_emotes.dm,41,name,high five,击掌,translated,
48cd3dc0,_onclick/hud/interactive_emotes.dm,145,name,fist bump,碰拳,translated,
42ac7058,_onclick/hud/interactive_emotes.dm,191,name,head bump,头撞,translated,
78378cfa,_onclick/hud/interactive_emotes.dm,268,name,interaction tester,交互测试器,translated,
0a3895f9,_onclick/hud/interactive_emotes.dm,42,desc,You gonna leave them hanging?,你就这么晾着他们不管了？,translated,
72cce0ab,_onclick/hud/interactive_emotes.dm,146,desc,Bro.,兄弟。,translated,
0339f646,_onclick/hud/interactive_emotes.dm,192,desc,Touch skulls.,触摸头骨。,translated,
32822a4b,_onclick/hud/map_popups.dm,7,name,background,背景,translated,
4e0b656b,_onclick/hud/map_view.dm,8,name,screen,界面,translated,
9c9488fb,_onclick/hud/picture_in_picture.dm,2,name,Picture-in-picture,画中画,translated,
8faa9298,_onclick/hud/radial.dm,38,name,Close Menu,关闭菜单,translated,
e2339b7c,_onclick/hud/radial_persistent.dm,6,name,Close Menu,关闭菜单,translated,
27f0d24e,_onclick/hud/rendering/plane_masters/_plane_master.dm,106,name,[initial(name)] #[offset],[initial(name)] #[offset],translated,
655c1508,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,2,name,Field of vision blocker,视野遮挡物,translated,
f3ebe211,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,37,name,Click Catcher,点击捕获器,translated,
e9559d0d,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,58,name,Parallax whitifier,视差白化器,translated,
d469d4df,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,72,name,Parallax,视差,translated,
0c9e59bf,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,162,name,Gravpulse,重力脉冲,translated,
3c57ef21,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,175,name,Floor,地面,translated,
6712319f,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,181,name,Transparent Floor,透明地板,translated,
b91b17e7,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,194,name,Wall,墙,translated,
758f167f,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,204,name,Game,游戏,translated,
dbc462c6,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,210,name,Upper Game,上层游戏,translated,
8954737a,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,216,name,Seethrough,透视,translated,
e525db72,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,230,name,Default,默认,translated,
5faf08f6,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,240,name,Area,区域,translated,
124136ae,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,245,name,Weather,天气,translated,
f3175b11,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,257,name,Massive object,大型物体,translated,
e9639311,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,262,name,Point,点,translated,
cf62599e,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,269,name,Turf Lighting,地形光照,translated,
7bb4423f,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,281,name,Overlight light visual,过亮光视觉,translated,
4395f113,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,305,name,Above lighting,照明已开启,translated,
d7f3f848,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,312,name,Weather Glow,天气辉光,translated,
7101b69d,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,328,name,Emissive,自发光,translated,
cd5fd6bf,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,348,name,Pipecrawl,管道爬行,translated,
621f7f17,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,365,name,Camera static,摄像头静电干扰,translated,
b125223d,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,402,name,High Game,高延迟,translated,
0bd13a3a,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,411,name,Ghost,鬼魂,translated,
a52faa69,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,417,name,Fullscreen,全屏,translated,
baa0e8cc,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,427,name,Runechat,符文聊天,translated,
79bc2629,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,441,name,Balloon chat,气球聊天,translated,
d391e3b2,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,448,name,HUD,抬头显示器,translated,
8a4a8b28,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,456,name,Above HUD,上方HUD,translated,
3d0ca8cb,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,464,name,Splashscreen,启动画面,translated,
05d42f4e,_onclick/hud/rendering/plane_masters/plane_master_subtypes.dm,472,name,Escape Menu,逃生菜单,translated,
7bb0f9db,_onclick/hud/rendering/render_plate.dm,29,name,Default rendering plate,默认渲染板,translated,
756d3b94,_onclick/hud/rendering/render_plate.dm,34,name,Master rendering plate,主渲染板,translated,
64a1cd92,_onclick/hud/rendering/render_plate.dm,73,name,Game rendering plate,游戏渲染板,translated,
365d3edf,_onclick/hud/rendering/render_plate.dm,110,name,Unmasked Game rendering plate,游戏渲染板已移除,translated,
feb491a8,_onclick/hud/rendering/render_plate.dm,143,name,FOV Game rendering plate,视野游戏渲染板,translated,
6efa9c56,_onclick/hud/rendering/render_plate.dm,181,name,Transparent plate,透明护板,translated,
e486405c,_onclick/hud/rendering/render_plate.dm,195,name,Game world plate,游戏世界板块,translated,
36931c0e,_onclick/hud/rendering/render_plate.dm,211,name,Lighting plate,照明板,translated,
f466b0cf,_onclick/hud/rendering/render_plate.dm,306,name,Emissive Plate,发光板,translated,
08b08573,_onclick/hud/rendering/render_plate.dm,328,name,Light Mask,轻型面罩,translated,
b49af4b0,_onclick/hud/rendering/render_plate.dm,375,name,Non-Game rendering plate,非游戏渲染板,translated,
3473f1d0,_onclick/hud/rendering/render_plate.dm,381,name,Turf lighting post-processing plate,地块光照后处理板,translated,
08a801b6,_onclick/hud/rendering/render_plate.dm,389,name,Emissive bloom mask plate,自发光泛光遮罩板,translated,
f443ebdb,_onclick/hud/rendering/render_plate.dm,399,name,Emissive bloom plate,自发光光晕板,translated,
297a0da4,_onclick/hud/rendering/render_plate.dm,415,name,Lit game rendering plate,已点亮游戏渲染板,translated,
2126d7ba,_onclick/hud/screen_objects/menu_text_objects.dm,63,to_chat,"The game is still setting up, please try again later.",游戏仍在设置中，请稍后再试。,translated,
94246c73,_onclick/hud/screen_objects/screen_objects.dm,528,balloon_alert,stamina buffer:[(-living_user.getStaminaLoss() * 100 / living_user.max_stamina)]%,耐力缓冲：[(-living_user.getStaminaLoss() * 100 / living_user.max_stamina)]%,translated,
d0d7dda8,_onclick/hud/screen_objects/screen_objects.dm,530,balloon_alert,you have [living_user.getStaminaLoss()] stamina loss,你损失了[living_user.getStaminaLoss()]点体力,translated,
516c370b,_onclick/hud/screen_objects/screen_objects.dm,80,name,swap hand,切换手,translated,
5a15bf90,_onclick/hud/screen_objects/screen_objects.dm,99,name,crafting menu,制作菜单,translated,
3ab8f8f0,_onclick/hud/screen_objects/screen_objects.dm,106,name,language menu,语言菜单,translated,
de8a51e3,_onclick/hud/screen_objects/screen_objects.dm,148,name,l_hand,左手,translated,
bf549de4,_onclick/hud/screen_objects/screen_objects.dm,166,name,r_hand,右手,translated,
75b15eac,_onclick/hud/screen_objects/screen_objects.dm,178,name,close,关闭,translated,
e12e9e5d,_onclick/hud/screen_objects/screen_objects.dm,191,name,intent,意图,translated,
6adf2ba6,_onclick/hud/screen_objects/screen_objects.dm,219,name,run/walk toggle,奔跑/行走切换,translated,
a55155b8,_onclick/hud/screen_objects/screen_objects.dm,245,name,rest,休息,translated,
f527a628,_onclick/hud/screen_objects/screen_objects.dm,265,name,stop pulling,停止拖拽,translated,
05e4980e,_onclick/hud/screen_objects/screen_objects.dm,289,name,resist,抵抗,translated,
398a429e,_onclick/hud/screen_objects/screen_objects.dm,305,name,storage,储物,translated,
5779ec86,_onclick/hud/screen_objects/screen_objects.dm,358,name,throw/catch,投掷/接住,translated,
ecd4602d,_onclick/hud/screen_objects/screen_objects.dm,372,name,damage zone,伤害区域,translated,
a632e0bb,_onclick/hud/screen_objects/screen_objects.dm,490,name,health,生命值,translated,
f38169eb,_onclick/hud/screen_objects/screen_objects.dm,501,name,stamina,耐力,translated,
bdbcad5d,_onclick/hud/screen_objects/screen_objects.dm,577,name,Hide Buttons,隐藏按钮,translated,
35af73e6,_onclick/hud/screen_objects/screen_objects.dm,588,name,Show Buttons,显示按钮,translated,
f830c63c,_onclick/hud/screen_objects/screen_objects.dm,591,name,Hide Buttons,隐藏按钮,translated,
ff96502a,_onclick/hud/screen_objects/screen_objects.dm,597,name,sl locator,从属定位器,translated,
6c7c7454,_onclick/hud/screen_objects/screen_objects.dm,605,name,drop,丢弃,translated,
6b1dc632,_onclick/hud/screen_objects/screen_objects.dm,615,name,toggle inventory,切换物品栏,translated,
bb802607,_onclick/hud/screen_objects/screen_objects.dm,640,name,ammo,弹药,translated,
3061cb76,_onclick/hud/screen_objects/screen_objects.dm,769,name,hive leader tracker arrow,蜂巢领袖追踪箭头,translated,
179bbb26,_onclick/hud/screen_objects/screen_objects.dm,774,name,Hive damaged tracker arrow,蜂巢受损追踪箭头,translated,
b6ef11af,_onclick/hud/screen_objects/screen_objects.dm,779,name,Turret attacking arrow,炮塔攻击箭头,translated,
cffbdbee,_onclick/hud/screen_objects/screen_objects.dm,784,name,attack order arrow,攻击指令箭头,translated,
23619263,_onclick/hud/screen_objects/screen_objects.dm,789,name,Rally order arrow,集结命令箭头,translated,
d1bc867c,_onclick/hud/screen_objects/screen_objects.dm,794,name,Defend order arrow,防御命令箭头,translated,
6c2ae219,_onclick/hud/screen_objects/screen_objects.dm,799,name,hunter mark arrow,猎手标记箭,translated,
e3e984d2,_onclick/hud/xeno/xeno.dm,10,name,toggle night vision,切换夜视仪,translated,
4f207445,_onclick/hud/xeno/xeno.dm,35,name,queen locator (click for hive status),异形女王定位器（点击查看蜂巢状态）,translated,
4f8d99df,_onclick/hud/xeno/xeno.dm,48,name,plasma stored,等离子体储量,translated,
edc9cbac,_onclick/human.dm,14,to_chat,You can't bite your hand again yet...,你还不能再次咬自己的手……,translated,
9066253f,_onclick/human.dm,57,to_chat,"<span class='notice'>You try to move your [temp.display_name], but cannot!",<span class='notice'>你试图移动你的[temp.display_name]，但无法做到！</span>,translated,
1561b46f,_onclick/item_attack.dm,116,to_chat,[attached_clamp.linked_powerloader] cannot pick up [src]!,[attached_clamp.linked_powerloader] 无法拾取 [src]！,translated,
2e08ff9f,_onclick/item_attack.dm,120,to_chat,[src] is bolted to the ground.,[src]被固定在地面上。,translated,
e15b8199,_onclick/item_attack.dm,246,to_chat,"You can't drop [attached_clamp.loaded] here, [blocky_stuff] blocks the way.",你无法在此处卸下[attached_clamp.loaded]，[blocky_stuff]挡住了去路。,translated,
0b9be5bd,_onclick/item_attack.dm,251,to_chat,"You can't drop [attached_clamp.loaded] here, something blocks the way.",你无法在此处卸下[attached_clamp.loaded]，有东西挡住了去路。,translated,
0c8506ab,_onclick/item_attack.dm,257,to_chat,"You can't drop [attached_clamp.loaded] here, [blocky_stuff] blocks the way.",你无法在此处卸下[attached_clamp.loaded]，[blocky_stuff]挡住了去路。,translated,
597e5cf3,_onclick/item_attack.dm,262,to_chat,"You can't drop [attached_clamp.loaded] here, something blocks the way.",你无法在此处卸下[attached_clamp.loaded]，有东西挡住了去路。,translated,
f7919aae,_onclick/item_attack.dm,268,to_chat,"You can't drop [attached_clamp.loaded] here, [blocky_stuff] blocks the way.",你无法在此处卸下[attached_clamp.loaded]，[blocky_stuff]挡住了去路。,translated,
fc89533a,_onclick/item_attack.dm,99,visible_message,[user] hits [src] with [attacking_item]!,[user]用[attacking_item]击中了[src]！,translated,
ae77f63a,_onclick/item_attack.dm,127,visible_message,[user] grabs [attached_clamp.loaded] with [attached_clamp].,[user]用[attached_clamp]抓住了[attached_clamp.loaded]。,translated,
c7a91290,_onclick/item_attack.dm,271,visible_message,[user] drops [attached_clamp.loaded] onto [src].,[user]将[attached_clamp.loaded]丢到[src]上。,translated,
8729553b,_onclick/item_attack.dm,9,balloon_alert,can't while prone!,无法在匍匐状态下进行！,translated,
ca425466,_onclick/telekinesis.dm,175,balloon_alert,it's too far!,距离太远了！,translated,
d9d00d3d,_onclick/telekinesis.dm,83,name,Telekinetic Grab,念力抓取,translated,
8872d805,_onclick/telekinesis.dm,84,desc,Magic,魔法,translated,
24ab2bb0,_onclick/ventcrawl.dm,26,to_chat,You must be conscious to do this!,你必须保持清醒才能这么做！,translated,
978b51dc,_onclick/ventcrawl.dm,63,to_chat,You can't crawl around in the ventilation ducts with items!,你不能带着物品在通风管道里爬行！,translated,
f28eca90,_onclick/ventcrawl.dm,76,to_chat,This ventilation duct is not connected to anything!,这个通风管道没有连接到任何东西！,translated,
60f23b79,_onclick/ventcrawl.dm,51,visible_message,"[stealthy ? ""[src] begins climbing into the ventilation system..."" : """"]","[stealthy ? ""[src] begins climbing into the ventilation system..."" : """"]",translated,
d77517a7,_onclick/ventcrawl.dm,67,visible_message,"[stealthy ? ""[src] scrambles into the ventilation ducts!"" : """"]","[stealthy ? ""[src] scrambles into the ventilation ducts!"" : """"]",translated,
d46ac799,_onclick/ventcrawl.dm,12,balloon_alert,no pipes in range!,范围内没有管道！,translated,
6ef29047,_onclick/xeno.dm,5,balloon_alert,unreachable!,无法到达！,translated,
5a1e9370,controllers/admin.dm,3,name,Initializing...,正在初始化...,translated,
969dc1c5,controllers/configuration/configuration.dm,2,name,Configuration,配置,translated,
1ea19bb1,controllers/failsafe.dm,71,to_chat,"ERROR: The Master Controller code stack has exited unexpectedly, Restarting...",错误：主控制器代码堆栈意外退出，正在重启...,translated,
ef48bae4,controllers/failsafe.dm,76,to_chat,MC restarted successfully,MC 重启成功,translated,
80c8cb8e,controllers/failsafe.dm,79,to_chat,"ERROR: DEFCON [defcon_pretty()]. Could not restart MC, runtime encountered. I will silently keep retrying.",错误：防御状态[defcon_pretty()]。无法重启主控程序，遇到运行时错误。我将静默地持续重试。,translated,
be06d543,controllers/failsafe.dm,91,to_chat,Warning: DEFCON [defcon_pretty()]. The Master Controller has not fired in the last [(5-defcon) * processing_interval] ticks. Automatic restart in [processing_interval] ticks.,警告：防御状态[defcon_pretty()]。主控制器在过去[(5-defcon) * processing_interval]个tick内未开火。将在[processing_interval]个tick后自动重启。,translated,
7f3bdc32,controllers/failsafe.dm,95,to_chat,Warning: DEFCON [defcon_pretty()]. The Master Controller has still not fired within the last [(5-defcon) * processing_interval] ticks. Killing and restarting...,警告：防御状态[defcon_pretty()]。主控制器在过去[(5-defcon) * processing_interval]个tick内仍未启动火焰。正在终止并重启...,translated,
7e256b3a,controllers/failsafe.dm,101,to_chat,MC restarted successfully,MC 重启成功,translated,
f8dde340,controllers/failsafe.dm,104,to_chat,"ERROR: DEFCON [defcon_pretty()]. Could not restart MC, runtime encountered. I will silently keep retrying.",错误：防御状态[defcon_pretty()]。无法重启主控程序，遇到运行时错误。我将静默地持续重试。,translated,
260be47d,controllers/failsafe.dm,113,to_chat,MC restarted successfully,MC 重启成功,translated,
30c7722a,controllers/failsafe.dm,142,to_chat,Failsafe recovered MC while in emergency state [defcon_pretty()],故障保护系统在紧急状态[defcon_pretty()]下恢复了任务控制。,translated,
fdb3c86f,controllers/failsafe.dm,158,to_chat,MC successfully recreated after recovering all subsystems!,MC 在恢复所有子系统后成功重建！,translated,
b8e6c1f3,controllers/failsafe.dm,172,to_chat,MC successfully recreated after deleting and recreating all subsystems!,MC 在删除并重新创建所有子系统后成功重建！,translated,
14aaaba4,controllers/failsafe.dm,10,name,Failsafe,故障保险,translated,
0b084c14,controllers/globals.dm,4,name,Global Variables,全局变量,translated,
30879871,controllers/master.dm,218,to_chat,Failed to locate subsystem.,未能定位子系统。,translated,
22367315,controllers/master.dm,302,to_chat,"The Master Controller is having some issues, we will need to re-initialize EVERYTHING",主控制器出现了一些问题，我们需要重新初始化所有内容,translated,
8dcea023,controllers/master.dm,323,to_chat,Initializing subsystems...,正在初始化子系统...,translated,
d9118efc,controllers/master.dm,410,to_chat,"<i>CRITICAL:</i> These subsystems have circular dependencies and cannot be initialized: [jointext(usr_msg, "", "")]","<i>严重警告：</i>这些子系统存在循环依赖，无法初始化：[jointext(usr_msg, "", "")]",translated,
e417cf8f,controllers/master.dm,446,to_chat,<i>[msg]</i>,<i>[msg]</i>,translated,
87874690,controllers/master.dm,13,name,Master,班长,translated,
51023980,controllers/subsystem.dm,6,name,fire coderbus,火焰编码器总线,translated,
0dbe0e29,controllers/subsystem/admin_verbs.dm,110,to_chat,You lack the permissions to do this.,你没有权限执行此操作。,translated,
188f40f7,controllers/subsystem/admin_verbs.dm,4,name,Admin Verbs,管理员指令,translated,
67eeebcb,controllers/subsystem/advanced_pathfinding.dm,2,name,Advanced Pathfinding,高级路径规划,translated,
